LocationId, ScanNo, Date, Time, RoomId, InOut, RoomType, MAC, SignalStrength, Connected
7,14, 2014-Sep-24, 10:39:54, EN15-7-52, Inside, Lab, 00:1a:1e:b6:85:a1,-85, No
7,14, 2014-Sep-24, 10:39:54, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:a0,-85, No
7,14, 2014-Sep-24, 10:39:54, EN15-7-52, Inside, Lab, 00:1a:1e:b6:80:c9,-86, No
7,14, 2014-Sep-24, 10:39:54, EN15-7-52, Inside, Lab, 00:1a:1e:b6:80:c8,-86, No
7,14, 2014-Sep-24, 10:39:54, EN15-7-52, Inside, Lab, 00:1a:1e:b6:80:ca,-86, No
7,14, 2014-Sep-24, 10:39:54, EN15-7-52, Inside, Lab, 00:1a:1e:a9:79:ca,-86, No
7,14, 2014-Sep-24, 10:39:54, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:a1,-86, No
7,14, 2014-Sep-24, 10:39:54, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:a2,-86, No
7,14, 2014-Sep-24, 10:39:54, EN15-7-52, Inside, Lab, 00:1a:1e:b6:80:cb,-88, No
7,14, 2014-Sep-24, 10:39:54, EN15-7-52, Inside, Lab, 00:1a:1e:a9:59:0b,-89, No
7,14, 2014-Sep-24, 10:39:54, EN15-7-52, Inside, Lab, 00:1a:1e:a9:59:0a,-89, No
7,14, 2014-Sep-24, 10:39:54, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:a3,-90, No
7,14, 2014-Sep-24, 10:39:54, EN15-7-52, Inside, Lab, 00:1a:1e:a9:59:08,-90, No
7,14, 2014-Sep-24, 10:39:54, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:a0,-90, No
7,14, 2014-Sep-24, 10:39:54, EN15-7-52, Inside, Lab, 00:1a:1e:a9:59:09,-91, No
7,14, 2014-Sep-24, 10:39:54, EN15-7-52, Inside, Lab, 16:0c:c3:de:bc:68,-92, No
7,14, 2014-Sep-24, 10:39:54, EN15-7-52, Inside, Lab, 00:26:75:ae:21:17,-93, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:8b,-50, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:88,-52, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:88,-57, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:89,-58, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:90,-59, Yes
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:8a,-59, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:90,-60, Yes
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:93,-60, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:92,-60, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:91,-61, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:85:ab,-62, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:85:a9,-63, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:85:a8,-64, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:6a,-65, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:28,-65, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:85:a8,-65, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:85:aa,-65, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:69,-66, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7b:a8,-66, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:68,-66, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:6b,-67, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7b:ab,-67, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:2b,-67, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:68,-68, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:ab:0d:a8,-73, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:ab:0d:ab,-75, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:22,-76, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:a9:6d:0b,-77, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:48,-77, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:a9:6d:08,-77, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:23,-77, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:4b,-78, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:4a,-78, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:48,-78, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:a9:6d:09,-78, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:21,-78, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:a9:79:cb,-79, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:a9:6d:0a,-79, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:49,-80, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:a9:79:c8,-80, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:a9:6d:08,-80, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:a9:79:c9,-80, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:a9:79:ca,-80, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:20,-80, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:ab,-82, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:a9:79:c8,-82, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:83:48,-87, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:83:4b,-88, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:83:49,-90, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:83:4a,-90, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:b6:80:c8,-91, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:ab:36:28,-92, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:1a:1e:a9:59:0b,-93, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 64:0f:28:50:40:7a,-93, No
7,15, 2014-Sep-24, 10:39:59, EN15-7-52, Inside, Lab, 00:26:75:ae:21:17,-97, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:89,-53, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:88,-53, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:8a,-55, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:90,-57, Yes
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:8b,-57, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:93,-57, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:92,-57, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:88,-58, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:91,-59, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:90,-60, Yes
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:68,-62, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:68,-63, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:85:aa,-63, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:6b,-64, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:6a,-64, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:2b,-64, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:85:a8,-65, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:69,-65, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:28,-65, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:85:a9,-65, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:85:a8,-65, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:85:ab,-66, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:83,-67, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:ab:0d:ab,-72, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:20,-73, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:ab:0d:a9,-73, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:ab:0d:a8,-73, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:ab:0d:aa,-74, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7b:ab,-75, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:ab:0d:a8,-75, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:21,-75, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:49,-76, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7b:a8,-76, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:48,-76, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:48,-76, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:a9:6d:08,-76, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:4b,-77, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:4a,-77, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:a9:6d:08,-77, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:a8,-77, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:a9:6d:0b,-78, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:23,-78, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:a9:6d:09,-79, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:a9:6d:0a,-79, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:22,-79, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:a9:79:cb,-81, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:a9:79:c8,-81, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:a9:79:c9,-81, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:ab,-82, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:a9:79:ca,-82, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:80:cb,-84, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:a0,-84, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:a3,-84, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:80:ca,-84, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:80:c9,-85, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:80:c8,-87, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:1a:1e:b6:80:c8,-87, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 00:26:75:ae:21:17,-96, No
7,16, 2014-Sep-24, 10:40:04, EN15-7-52, Inside, Lab, 64:0f:28:50:40:7a,-98, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:8b,-52, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:88,-52, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:90,-56, Yes
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:90,-58, Yes
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:89,-58, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:88,-58, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:8a,-58, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:93,-59, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:92,-59, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:91,-60, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:85:ab,-63, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:85:a8,-64, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:85:a8,-64, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:6b,-65, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:68,-65, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:85:a9,-65, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:69,-66, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:68,-66, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7b:ab,-66, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7b:a8,-66, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:6a,-67, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:28,-67, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:2b,-67, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:85:aa,-67, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:ab:0d:a8,-73, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:ab:0d:a9,-73, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:ab:0d:a8,-73, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:ab:0d:aa,-74, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:4b,-75, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:49,-76, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:a9:6d:0b,-76, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:a9:6d:0a,-76, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:a9:6d:08,-76, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:4a,-77, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:48,-77, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:ab:0d:ab,-77, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:a9:6d:08,-77, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:48,-77, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:22,-77, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:a9:6d:09,-78, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:23,-78, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:20,-79, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:21,-81, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:a9:79:cb,-82, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:a9:79:c8,-82, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:a9:79:ca,-82, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:a9:79:c8,-82, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:a9:79:c9,-83, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:e8,-88, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:eb,-89, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:e9,-90, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:80:c9,-91, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:80:c8,-92, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 00:1a:1e:b6:80:ca,-92, No
7,17, 2014-Sep-24, 10:40:09, EN15-7-52, Inside, Lab, 64:0f:28:50:40:7a,-95, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:89,-51, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:8a,-51, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:88,-52, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:8b,-56, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:88,-56, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:90,-59, Yes
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:90,-60, Yes
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:93,-60, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:91,-60, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:81:6f:92,-61, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:6b,-62, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:6a,-63, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:68,-63, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:85:a8,-63, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:69,-64, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9b:68,-64, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:85:a9,-64, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:2b,-65, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:81,-66, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:28,-67, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:80,-67, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:82,-68, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:9a:83,-69, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7b:ab,-73, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7b:a8,-73, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:ab:0d:a8,-74, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:ab:0d:a9,-74, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:ab:0d:a8,-74, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:ab:0d:ab,-75, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:21,-75, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:22,-75, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:ab:0d:aa,-75, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:48,-77, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:23,-77, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:3a:20,-77, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:4b,-78, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:48,-78, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7b:a2,-79, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7b:a1,-79, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:4a,-80, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:7b:a3,-80, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:37:49,-81, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:ab,-81, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:a9:6d:0b,-83, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:a9:79:cb,-83, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:a9:79:ca,-83, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:8f:a8,-83, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:a9:79:c9,-84, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:a9:79:c8,-85, No
7,18, 2014-Sep-24, 10:40:14, EN15-7-52, Inside, Lab, 00:1a:1e:b6:80:ca,-87, No
